DATA_NF;NÚM_NF;COD_PRODUTO;COD_VENDEDOR;CANAL_VENDAS;QTDE_ITENS;CUSTO_UNITÁRIO;PREÇO UNITÁRIO
01/08/2020;129238;9013;500004;Lojas Próprias;270;1,8;4
01/08/2020;129239;9003;500005;Lojas Próprias;481;3,5;7
01/08/2020;129240;9011;500009;Lojas Afiliadas;327;2,2;3,5
01/08/2020;129241;9003;500006;Lojas Próprias;387;3,5;7
01/08/2020;129242;9001;500010;Lojas Próprias;370;5,2;9,5
01/08/2020;129243;9001;500001;Lojas Afiliadas;110;5,2;9,5
01/08/2020;129244;9015;500011;Lojas Afiliadas;342;1,3;3
01/08/2020;129245;9010;500003;Lojas Afiliadas;465;2,5;3,8
01/08/2020;129246;9009;500010;Lojas Afiliadas;158;2,8;4
01/08/2020;129247;9006;500009;Internet;216;3,7;6
01/08/2020;129248;9012;500001;Internet;253;1,5;3
01/08/2020;129249;9012;500009;Lojas Próprias;318;1,5;3
01/08/2020;129250;9005;500001;Internet;113;4;7
01/08/2020;129251;9006;500010;Internet;184;3,7;6
01/08/2020;129252;9006;500011;Internet;163;3,7;6
01/08/2020;129253;9005;500005;Internet;390;4;7
01/08/2020;129254;9004;500007;Internet;220;2,8;5
01/08/2020;129255;9016;500010;Internet;107;1,1;2,5
01/08/2020;129256;9012;500011;Lojas Próprias;193;1,5;3
01/08/2020;129257;9011;500003;Lojas Afiliadas;177;2,2;3,5
01/08/2020;129258;9016;500004;Lojas Próprias;371;1,1;2,5
01/08/2020;129259;9007;500005;Internet;391;3,5;5,5
01/08/2020;129260;9015;500009;Lojas Afiliadas;423;1,3;3
01/08/2020;129261;9010;500012;Internet;217;2,5;3,8
01/08/2020;129262;9004;500005;Lojas Afiliadas;434;2,8;5
01/08/2020;129263;9003;500001;Lojas Próprias;196;3,5;7
01/08/2020;129264;9004;500009;Lojas Próprias;342;2,8;5
01/08/2020;129265;9004;500007;Lojas Afiliadas;296;2,8;5
01/08/2020;129266;9001;500010;Lojas Próprias;157;5,2;9,5
02/08/2020;129267;9013;500004;Lojas Afiliadas;317;1,8;4
02/08/2020;129268;9012;500003;Lojas Próprias;403;1,5;3
02/08/2020;129269;9009;500009;Lojas Afiliadas;100;2,8;4
02/08/2020;129270;9006;500009;Internet;349;3,7;6
02/08/2020;129271;9010;500006;Internet;269;2,5;3,8
02/08/2020;129272;9001;500006;Lojas Próprias;357;5,2;9,5
02/08/2020;129273;9012;500007;Lojas Afiliadas;329;1,5;3
02/08/2020;129274;9008;500010;Lojas Próprias;451;3;4,3
02/08/2020;129275;9008;500005;Lojas Afiliadas;410;3;4,3
02/08/2020;129276;9009;500001;Internet;417;2,8;4
02/08/2020;129277;9010;500012;Internet;261;2,5;3,8
02/08/2020;129278;9006;500006;Lojas Afiliadas;458;3,7;6
02/08/2020;129279;9006;500005;Lojas Afiliadas;359;3,7;6
02/08/2020;129280;9005;500006;Lojas Próprias;258;4;7
02/08/2020;129281;9001;500010;Lojas Afiliadas;190;5,2;9,5
02/08/2020;129282;9012;500007;Lojas Afiliadas;290;1,5;3
02/08/2020;129283;9010;500002;Internet;437;2,5;3,8
02/08/2020;129284;9005;500012;Lojas Próprias;408;4;7
02/08/2020;129285;9012;500001;Internet;402;1,5;3
02/08/2020;129286;9010;500009;Lojas Próprias;281;2,5;3,8
02/08/2020;129287;9014;500011;Lojas Afiliadas;432;1,5;3,5
02/08/2020;129288;9015;500008;Lojas Próprias;208;1,3;3
02/08/2020;129289;9008;500007;Lojas Afiliadas;466;3;4,3
02/08/2020;129290;9012;500012;Lojas Afiliadas;379;1,5;3
02/08/2020;129291;9012;500002;Lojas Próprias;321;1,5;3
02/08/2020;129292;9001;500009;Lojas Próprias;342;5,2;9,5
02/08/2020;129293;9002;500001;Lojas Próprias;448;4,4;7,5
02/08/2020;129294;9009;500001;Lojas Afiliadas;354;2,8;4
02/08/2020;129295;9001;500004;Internet;117;5,2;9,5
02/08/2020;129296;9013;500009;Lojas Afiliadas;209;1,8;4
02/08/2020;129297;9001;500010;Internet;179;5,2;9,5
02/08/2020;129298;9006;500006;Lojas Próprias;211;3,7;6
02/08/2020;129299;9007;500008;Lojas Afiliadas;403;3,5;5,5
02/08/2020;129300;9013;500006;Lojas Afiliadas;180;1,8;4
02/08/2020;129301;9015;500010;Internet;359;1,3;3
02/08/2020;129302;9002;500001;Lojas Afiliadas;457;4,4;7,5
02/08/2020;129303;9013;500008;Internet;387;1,8;4
02/08/2020;129304;9005;500004;Internet;467;4;7
02/08/2020;129305;9002;500003;Internet;157;4,4;7,5
02/08/2020;129306;9009;500005;Internet;325;2,8;4
02/08/2020;129307;9014;500005;Lojas Afiliadas;156;1,5;3,5
02/08/2020;129308;9005;500009;Lojas Afiliadas;244;4;7
02/08/2020;129309;9015;500005;Lojas Afiliadas;230;1,3;3
02/08/2020;129310;9011;500001;Lojas Próprias;460;2,2;3,5
02/08/2020;129311;9004;500004;Internet;420;2,8;5
02/08/2020;129312;9009;500005;Lojas Afiliadas;382;2,8;4
02/08/2020;129313;9008;500008;Lojas Afiliadas;487;3;4,3
02/08/2020;129314;9001;500009;Lojas Próprias;203;5,2;9,5
02/08/2020;129315;9002;500001;Lojas Afiliadas;471;4,4;7,5
02/08/2020;129316;9005;500001;Lojas Próprias;392;4;7
02/08/2020;129317;9012;500010;Lojas Próprias;482;1,5;3
02/08/2020;129318;9015;500008;Lojas Afiliadas;113;1,3;3
02/08/2020;129319;9010;500006;Lojas Afiliadas;336;2,5;3,8
02/08/2020;129320;9001;500012;Lojas Próprias;411;5,2;9,5
02/08/2020;129321;9014;500004;Internet;273;1,5;3,5
02/08/2020;129322;9005;500008;Internet;297;4;7
02/08/2020;129323;9012;500003;Lojas Próprias;433;1,5;3
02/08/2020;129324;9008;500008;Lojas Próprias;386;3;4,3
02/08/2020;129325;9004;500005;Lojas Próprias;309;2,8;5
02/08/2020;129326;9006;500003;Lojas Próprias;174;3,7;6
02/08/2020;129327;9006;500009;Lojas Afiliadas;131;3,7;6
02/08/2020;129328;9011;500008;Lojas Próprias;459;2,2;3,5
02/08/2020;129329;9001;500005;Lojas Próprias;397;5,2;9,5
02/08/2020;129330;9006;500011;Internet;9;3,7;6
02/08/2020;129331;9004;500005;Internet;8;2,8;5
02/08/2020;129332;9014;500007;Internet;5;1,5;3,5
02/08/2020;129333;9015;500006;Lojas Próprias;1;1,3;3
02/08/2020;129334;9015;500002;Lojas Próprias;8;1,3;3
02/08/2020;129335;9012;500007;Internet;11;1,5;3
02/08/2020;129336;9001;500008;Lojas Próprias;17;5,2;9,5
02/08/2020;129337;9010;500007;Lojas Afiliadas;17;2,5;3,8
02/08/2020;129338;9004;500001;Lojas Afiliadas;8;2,8;5
02/08/2020;129339;9011;500012;Internet;13;2,2;3,5
02/08/2020;129340;9013;500011;Lojas Próprias;18;1,8;4
02/08/2020;129341;9005;500001;Internet;12;4;7
02/08/2020;129342;9015;500012;Lojas Próprias;5;1,3;3
02/08/2020;129343;9003;500004;Lojas Próprias;15;3,5;7
02/08/2020;129344;9001;500003;Lojas Próprias;16;5,2;9,5
02/08/2020;129345;9003;500010;Lojas Afiliadas;1;3,5;7
02/08/2020;129346;9001;500003;Lojas Afiliadas;3;5,2;9,5
02/08/2020;129347;9002;500003;Internet;1;4,4;7,5
02/08/2020;129348;9008;500005;Lojas Afiliadas;10;3;4,3
02/08/2020;129349;9001;500005;Lojas Próprias;1;5,2;9,5
02/08/2020;129350;9009;500009;Lojas Próprias;18;2,8;4
02/08/2020;129351;9004;500004;Lojas Próprias;16;2,8;5
02/08/2020;129352;9006;500001;Internet;12;3,7;6
02/08/2020;129353;9012;500012;Lojas Próprias;341;1,5;3
02/08/2020;129354;9012;500005;Lojas Próprias;184;1,5;3
02/08/2020;129355;9008;500012;Lojas Próprias;221;3;4,3
02/08/2020;129356;9014;500001;Lojas Próprias;353;1,5;3,5
02/08/2020;129357;9006;500012;Lojas Afiliadas;247;3,7;6
02/08/2020;129358;9001;500012;Internet;412;5,2;9,5
02/08/2020;129359;9002;500011;Lojas Afiliadas;181;4,4;7,5
02/08/2020;129360;9008;500001;Lojas Afiliadas;469;3;4,3
02/08/2020;129361;9006;500005;Lojas Próprias;363;3,7;6
02/08/2020;129362;9006;500010;Lojas Afiliadas;194;3,7;6
02/08/2020;129363;9012;500009;Lojas Afiliadas;311;1,5;3
02/08/2020;129364;9005;500006;Lojas Afiliadas;461;4;7
02/08/2020;129365;9013;500005;Internet;106;1,8;4
02/08/2020;129366;9010;500008;Internet;236;2,5;3,8
02/08/2020;129367;9016;500010;Lojas Afiliadas;491;1,1;2,5
02/08/2020;129368;9007;500008;Lojas Próprias;353;3,5;5,5
02/08/2020;129369;9014;500011;Lojas Afiliadas;469;1,5;3,5
02/08/2020;129370;9014;500010;Internet;190;1,5;3,5
02/08/2020;129371;9014;500005;Internet;317;1,5;3,5
02/08/2020;129372;9008;500008;Lojas Afiliadas;357;3;4,3
02/08/2020;129373;9013;500012;Lojas Próprias;249;1,8;4
02/08/2020;129374;9011;500002;Lojas Próprias;394;2,2;3,5
02/08/2020;129375;9012;500010;Lojas Afiliadas;312;1,5;3
02/08/2020;129376;9014;500008;Lojas Próprias;299;1,5;3,5
02/08/2020;129377;9009;500003;Lojas Próprias;472;2,8;4
02/08/2020;129378;9010;500009;Lojas Afiliadas;244;2,5;3,8
02/08/2020;129379;9007;500009;Lojas Próprias;131;3,5;5,5
02/08/2020;129380;9001;500006;Internet;320;5,2;9,5
02/08/2020;129381;9012;500009;Internet;344;1,5;3
02/08/2020;129382;9010;500001;Lojas Próprias;479;2,5;3,8
02/08/2020;129383;9009;500009;Lojas Afiliadas;219;2,8;4
02/08/2020;129384;9014;500011;Lojas Próprias;229;1,5;3,5
02/08/2020;129385;9006;500008;Internet;327;3,7;6
02/08/2020;129386;9010;500011;Lojas Afiliadas;254;2,5;3,8
02/08/2020;129387;9015;500003;Internet;154;1,3;3
02/08/2020;129388;9013;500010;Internet;251;1,8;4
02/08/2020;129389;9006;500009;Lojas Afiliadas;136;3,7;6
02/08/2020;129390;9005;500007;Lojas Próprias;416;4;7
02/08/2020;129391;9012;500011;Internet;290;1,5;3
02/08/2020;129392;9003;500004;Lojas Próprias;459;3,5;7
02/08/2020;129393;9015;500012;Lojas Afiliadas;308;1,3;3
02/08/2020;129394;9010;500011;Internet;498;2,5;3,8
02/08/2020;129395;9004;500007;Internet;233;2,8;5
02/08/2020;129396;9016;500007;Internet;277;1,1;2,5
02/08/2020;129397;9015;500005;Internet;264;1,3;3
02/08/2020;129398;9007;500010;Lojas Afiliadas;337;3,5;5,5
02/08/2020;129399;9003;500010;Lojas Próprias;455;3,5;7
02/08/2020;129400;9016;500003;Lojas Afiliadas;341;1,1;2,5
02/08/2020;129401;9012;500009;Lojas Próprias;276;1,5;3
03/08/2020;129402;9005;500006;Lojas Próprias;496;4;7
03/08/2020;129403;9001;500005;Lojas Próprias;222;5,2;9,5
03/08/2020;129404;9016;500004;Lojas Próprias;314;1,1;2,5
03/08/2020;129405;9014;500002;Lojas Afiliadas;190;1,5;3,5
03/08/2020;129406;9005;500012;Lojas Afiliadas;327;4;7
03/08/2020;129407;9009;500004;Internet;343;2,8;4
03/08/2020;129408;9005;500008;Lojas Próprias;388;4;7
03/08/2020;129409;9002;500009;Lojas Próprias;446;4,4;7,5
03/08/2020;129410;9009;500007;Lojas Afiliadas;441;2,8;4
03/08/2020;129411;9015;500008;Lojas Próprias;331;1,3;3
03/08/2020;129412;9015;500006;Lojas Afiliadas;167;1,3;3
03/08/2020;129413;9012;500006;Lojas Próprias;283;1,5;3
03/08/2020;129414;9002;500005;Lojas Afiliadas;450;4,4;7,5
03/08/2020;129415;9003;500002;Lojas Afiliadas;204;3,5;7
03/08/2020;129416;9004;500006;Lojas Afiliadas;280;2,8;5
03/08/2020;129417;9012;500006;Lojas Próprias;204;1,5;3
03/08/2020;129418;9004;500003;Internet;375;2,8;5
03/08/2020;129419;9011;500005;Lojas Próprias;101;2,2;3,5
03/08/2020;129420;9007;500006;Lojas Próprias;205;3,5;5,5
03/08/2020;129421;9007;500004;Lojas Afiliadas;388;3,5;5,5
03/08/2020;129422;9014;500009;Internet;311;1,5;3,5
03/08/2020;129423;9001;500005;Internet;110;5,2;9,5
03/08/2020;129424;9011;500009;Lojas Afiliadas;359;2,2;3,5
03/08/2020;129425;9001;500006;Lojas Próprias;304;5,2;9,5
03/08/2020;129426;9006;500008;Lojas Próprias;380;3,7;6
03/08/2020;129427;9013;500004;Internet;484;1,8;4
03/08/2020;129428;9001;500009;Internet;464;5,2;9,5
03/08/2020;129429;9010;500001;Lojas Próprias;129;2,5;3,8
03/08/2020;129430;9016;500010;Lojas Próprias;213;1,1;2,5
03/08/2020;129431;9010;500006;Lojas Próprias;437;2,5;3,8
03/08/2020;129432;9014;500007;Lojas Afiliadas;432;1,5;3,5
03/08/2020;129433;9001;500002;Lojas Próprias;419;5,2;9,5
03/08/2020;129434;9001;500005;Internet;165;5,2;9,5
03/08/2020;129435;9004;500012;Internet;443;2,8;5
03/08/2020;129436;9015;500005;Lojas Próprias;429;1,3;3
03/08/2020;129437;9005;500008;Lojas Próprias;469;4;7
03/08/2020;129438;9012;500007;Lojas Próprias;204;1,5;3
03/08/2020;129439;9015;500003;Internet;430;1,3;3
03/08/2020;129440;9015;500004;Lojas Próprias;202;1,3;3
03/08/2020;129441;9003;500006;Lojas Próprias;107;3,5;7
03/08/2020;129442;9008;500004;Internet;380;3;4,3
03/08/2020;129443;9009;500002;Lojas Próprias;298;2,8;4
03/08/2020;129444;9013;500007;Lojas Afiliadas;393;1,8;4
03/08/2020;129445;9012;500004;Lojas Próprias;223;1,5;3
03/08/2020;129446;9001;500005;Internet;101;5,2;9,5
03/08/2020;129447;9009;500011;Lojas Próprias;109;2,8;4
03/08/2020;129448;9015;500007;Lojas Afiliadas;251;1,3;3
03/08/2020;129449;9009;500008;Lojas Próprias;333;2,8;4
03/08/2020;129450;9003;500007;Internet;249;3,5;7
03/08/2020;129451;9013;500008;Lojas Afiliadas;232;1,8;4
03/08/2020;129452;9003;500007;Lojas Próprias;217;3,5;7
03/08/2020;129453;9005;500010;Internet;139;4;7
03/08/2020;129454;9004;500001;Lojas Afiliadas;476;2,8;5
03/08/2020;129455;9002;500004;Lojas Próprias;249;4,4;7,5
03/08/2020;129456;9011;500012;Lojas Próprias;403;2,2;3,5
03/08/2020;129457;9004;500004;Lojas Afiliadas;479;2,8;5
03/08/2020;129458;9004;500007;Internet;194;2,8;5
03/08/2020;129459;9006;500006;Lojas Próprias;277;3,7;6
03/08/2020;129460;9001;500003;Lojas Próprias;339;5,2;9,5
03/08/2020;129461;9010;500002;Internet;493;2,5;3,8
03/08/2020;129462;9006;500004;Internet;213;3,7;6
03/08/2020;129463;9011;500002;Lojas Próprias;184;2,2;3,5
03/08/2020;129464;9009;500003;Internet;156;2,8;4
03/08/2020;129465;9014;500004;Lojas Próprias;383;1,5;3,5
03/08/2020;129466;9015;500002;Internet;265;1,3;3
03/08/2020;129467;9007;500002;Lojas Próprias;476;3,5;5,5
03/08/2020;129468;9009;500003;Internet;416;2,8;4
03/08/2020;129469;9008;500006;Internet;442;3;4,3
03/08/2020;129470;9012;500012;Internet;147;1,5;3
03/08/2020;129471;9001;500006;Lojas Próprias;475;5,2;9,5
03/08/2020;129472;9004;500005;Lojas Próprias;337;2,8;5
03/08/2020;129473;9012;500007;Lojas Afiliadas;300;1,5;3
03/08/2020;129474;9015;500008;Lojas Afiliadas;404;1,3;3
03/08/2020;129475;9010;500004;Internet;101;2,5;3,8
03/08/2020;129476;9012;500011;Lojas Afiliadas;120;1,5;3
03/08/2020;129477;9007;500007;Internet;175;3,5;5,5
03/08/2020;129478;9012;500010;Lojas Próprias;373;1,5;3
03/08/2020;129479;9008;500009;Lojas Próprias;323;3;4,3
03/08/2020;129480;9003;500009;Internet;4;3,5;7
03/08/2020;129481;9012;500002;Internet;15;1,5;3
03/08/2020;129482;9003;500007;Lojas Afiliadas;9;3,5;7
03/08/2020;129483;9009;500005;Lojas Próprias;6;2,8;4
03/08/2020;129484;9002;500009;Lojas Próprias;2;4,4;7,5
03/08/2020;129485;9010;500008;Internet;4;2,5;3,8
03/08/2020;129486;9006;500010;Lojas Próprias;16;3,7;6
03/08/2020;129487;9004;500006;Internet;12;2,8;5
03/08/2020;129488;9002;500011;Lojas Próprias;12;4,4;7,5
03/08/2020;129489;9016;500008;Lojas Afiliadas;17;1,1;2,5
03/08/2020;129490;9004;500011;Lojas Afiliadas;15;2,8;5
03/08/2020;129491;9014;500011;Lojas Próprias;11;1,5;3,5
03/08/2020;129492;9005;500010;Lojas Próprias;17;4;7
03/08/2020;129493;9006;500007;Lojas Próprias;11;3,7;6
03/08/2020;129494;9006;500004;Internet;10;3,7;6
03/08/2020;129495;9014;500010;Lojas Afiliadas;16;1,5;3,5
03/08/2020;129496;9009;500011;Lojas Próprias;13;2,8;4
03/08/2020;129497;9001;500001;Lojas Afiliadas;12;5,2;9,5
03/08/2020;129498;9014;500001;Lojas Afiliadas;4;1,5;3,5
03/08/2020;129499;9012;500004;Lojas Próprias;11;1,5;3
03/08/2020;129500;9009;500002;Lojas Afiliadas;3;2,8;4
03/08/2020;129501;9010;500008;Lojas Próprias;8;2,5;3,8
03/08/2020;129502;9003;500008;Internet;3;3,5;7
03/08/2020;129503;9007;500007;Lojas Próprias;3;3,5;5,5
03/08/2020;129504;9008;500012;Internet;15;3;4,3
03/08/2020;129505;9007;500009;Lojas Afiliadas;10;3,5;5,5
03/08/2020;129506;9009;500012;Lojas Próprias;227;2,8;4
03/08/2020;129507;9016;500011;Lojas Afiliadas;336;1,1;2,5
03/08/2020;129508;9003;500002;Lojas Afiliadas;161;3,5;7
03/08/2020;129509;9002;500010;Lojas Afiliadas;320;4,4;7,5
03/08/2020;129510;9003;500008;Internet;319;3,5;7
03/08/2020;129511;9007;500010;Internet;289;3,5;5,5
03/08/2020;129512;9014;500008;Lojas Próprias;433;1,5;3,5
03/08/2020;129513;9004;500004;Lojas Afiliadas;327;2,8;5
03/08/2020;129514;9013;500011;Internet;459;1,8;4
03/08/2020;129515;9006;500004;Internet;125;3,7;6
03/08/2020;129516;9007;500008;Lojas Afiliadas;466;3,5;5,5
03/08/2020;129517;9001;500001;Lojas Próprias;379;5,2;9,5
03/08/2020;129518;9004;500008;Lojas Próprias;250;2,8;5
03/08/2020;129519;9009;500007;Lojas Próprias;496;2,8;4
03/08/2020;129520;9015;500008;Lojas Próprias;412;1,3;3
03/08/2020;129521;9016;500005;Internet;394;1,1;2,5
03/08/2020;129522;9001;500002;Lojas Afiliadas;216;5,2;9,5
03/08/2020;129523;9008;500001;Lojas Próprias;375;3;4,3
03/08/2020;129524;9001;500005;Internet;443;5,2;9,5
03/08/2020;129525;9007;500003;Lojas Afiliadas;376;3,5;5,5
03/08/2020;129526;9011;500012;Lojas Afiliadas;188;2,2;3,5
03/08/2020;129527;9016;500001;Lojas Afiliadas;473;1,1;2,5
03/08/2020;129528;9002;500005;Lojas Afiliadas;273;4,4;7,5
03/08/2020;129529;9002;500006;Lojas Próprias;247;4,4;7,5
03/08/2020;129530;9001;500001;Internet;500;5,2;9,5
03/08/2020;129531;9007;500005;Lojas Afiliadas;453;3,5;5,5
03/08/2020;129532;9005;500007;Lojas Próprias;450;4;7
03/08/2020;129533;9004;500009;Lojas Próprias;499;2,8;5
03/08/2020;129534;9004;500003;Lojas Afiliadas;149;2,8;5
03/08/2020;129535;9005;500007;Lojas Próprias;399;4;7
03/08/2020;129536;9006;500005;Lojas Próprias;161;3,7;6
03/08/2020;129537;9002;500004;Lojas Afiliadas;272;4,4;7,5
03/08/2020;129538;9005;500006;Internet;127;4;7
03/08/2020;129539;9005;500008;Internet;453;4;7
03/08/2020;129540;9002;500008;Lojas Próprias;177;4,4;7,5
03/08/2020;129541;9003;500005;Lojas Próprias;195;3,5;7
03/08/2020;129542;9016;500004;Lojas Afiliadas;441;1,1;2,5
03/08/2020;129543;9009;500003;Internet;484;2,8;4
03/08/2020;129544;9002;500008;Lojas Próprias;384;4,4;7,5
03/08/2020;129545;9007;500012;Lojas Afiliadas;432;3,5;5,5
03/08/2020;129546;9002;500012;Lojas Afiliadas;208;4,4;7,5
03/08/2020;129547;9012;500001;Internet;140;1,5;3
03/08/2020;129548;9009;500008;Lojas Próprias;218;2,8;4
03/08/2020;129549;9009;500001;Lojas Afiliadas;288;2,8;4
03/08/2020;129550;9016;500010;Internet;266;1,1;2,5
03/08/2020;129551;9010;500001;Internet;476;2,5;3,8
03/08/2020;129552;9005;500007;Lojas Próprias;432;4;7
03/08/2020;129553;9016;500002;Internet;132;1,1;2,5
04/08/2020;129554;9013;500004;Lojas Afiliadas;147;1,8;4
04/08/2020;129555;9013;500010;Lojas Afiliadas;329;1,8;4
04/08/2020;129556;9010;500003;Internet;409;2,5;3,8
04/08/2020;129557;9010;500003;Lojas Afiliadas;438;2,5;3,8
04/08/2020;129558;9013;500004;Internet;163;1,8;4
04/08/2020;129559;9001;500007;Lojas Afiliadas;380;5,2;9,5
04/08/2020;129560;9014;500004;Lojas Próprias;499;1,5;3,5
04/08/2020;129561;9009;500010;Lojas Afiliadas;304;2,8;4
04/08/2020;129562;9009;500011;Lojas Próprias;150;2,8;4
04/08/2020;129563;9004;500012;Internet;306;2,8;5
04/08/2020;129564;9004;500002;Internet;307;2,8;5
04/08/2020;129565;9013;500002;Lojas Próprias;290;1,8;4
04/08/2020;129566;9016;500008;Lojas Afiliadas;157;1,1;2,5
04/08/2020;129567;9008;500001;Lojas Afiliadas;125;3;4,3
04/08/2020;129568;9007;500010;Internet;366;3,5;5,5
04/08/2020;129569;9009;500012;Internet;303;2,8;4
04/08/2020;129570;9014;500001;Internet;186;1,5;3,5
04/08/2020;129571;9013;500007;Lojas Afiliadas;256;1,8;4
04/08/2020;129572;9010;500003;Lojas Próprias;496;2,5;3,8
04/08/2020;129573;9009;500010;Lojas Próprias;194;2,8;4
04/08/2020;129574;9007;500009;Lojas Afiliadas;431;3,5;5,5
04/08/2020;129575;9010;500009;Lojas Afiliadas;231;2,5;3,8
04/08/2020;129576;9013;500007;Lojas Próprias;245;1,8;4
04/08/2020;129577;9010;500005;Internet;480;2,5;3,8
04/08/2020;129578;9004;500010;Lojas Afiliadas;138;2,8;5
04/08/2020;129579;9012;500002;Lojas Afiliadas;435;1,5;3
04/08/2020;129580;9012;500002;Internet;333;1,5;3
04/08/2020;129581;9002;500008;Internet;198;4,4;7,5
04/08/2020;129582;9002;500004;Lojas Próprias;173;4,4;7,5
04/08/2020;129583;9006;500010;Lojas Afiliadas;232;3,7;6
04/08/2020;129584;9009;500012;Lojas Afiliadas;280;2,8;4
04/08/2020;129585;9010;500008;Lojas Afiliadas;483;2,5;3,8
04/08/2020;129586;9016;500005;Lojas Afiliadas;387;1,1;2,5
04/08/2020;129587;9013;500007;Lojas Afiliadas;427;1,8;4
04/08/2020;129588;9007;500005;Lojas Afiliadas;214;3,5;5,5
04/08/2020;129589;9008;500011;Internet;388;3;4,3
04/08/2020;129590;9008;500011;Lojas Próprias;394;3;4,3
04/08/2020;129591;9011;500004;Lojas Afiliadas;103;2,2;3,5
04/08/2020;129592;9010;500001;Internet;401;2,5;3,8
04/08/2020;129593;9014;500004;Lojas Próprias;106;1,5;3,5
04/08/2020;129594;9002;500006;Lojas Próprias;206;4,4;7,5
04/08/2020;129595;9004;500011;Internet;182;2,8;5
04/08/2020;129596;9012;500001;Lojas Afiliadas;352;1,5;3
04/08/2020;129597;9011;500007;Lojas Afiliadas;292;2,2;3,5
04/08/2020;129598;9013;500002;Lojas Afiliadas;337;1,8;4
04/08/2020;129599;9003;500010;Lojas Próprias;109;3,5;7
04/08/2020;129600;9010;500004;Internet;244;2,5;3,8
04/08/2020;129601;9005;500004;Lojas Afiliadas;103;4;7
04/08/2020;129602;9011;500001;Lojas Próprias;255;2,2;3,5
04/08/2020;129603;9016;500003;Lojas Próprias;378;1,1;2,5
04/08/2020;129604;9008;500002;Internet;147;3;4,3
04/08/2020;129605;9001;500005;Internet;358;5,2;9,5
04/08/2020;129606;9014;500003;Lojas Afiliadas;492;1,5;3,5
04/08/2020;129607;9015;500002;Lojas Afiliadas;119;1,3;3
04/08/2020;129608;9004;500009;Internet;225;2,8;5
04/08/2020;129609;9002;500004;Internet;142;4,4;7,5
04/08/2020;129610;9007;500003;Lojas Afiliadas;412;3,5;5,5
04/08/2020;129611;9013;500003;Lojas Afiliadas;313;1,8;4
04/08/2020;129612;9006;500008;Lojas Afiliadas;128;3,7;6
04/08/2020;129613;9005;500007;Lojas Próprias;373;4;7
04/08/2020;129614;9001;500002;Lojas Afiliadas;228;5,2;9,5
04/08/2020;129615;9010;500009;Internet;285;2,5;3,8
04/08/2020;129616;9008;500007;Lojas Próprias;128;3;4,3
04/08/2020;129617;9003;500006;Lojas Afiliadas;12;3,5;7
04/08/2020;129618;9012;500001;Lojas Afiliadas;17;1,5;3
04/08/2020;129619;9012;500001;Lojas Afiliadas;10;1,5;3
04/08/2020;129620;9002;500005;Lojas Próprias;8;4,4;7,5
04/08/2020;129621;9003;500006;Lojas Afiliadas;12;3,5;7
04/08/2020;129622;9003;500004;Lojas Próprias;11;3,5;7
04/08/2020;129623;9009;500009;Lojas Afiliadas;1;2,8;4
04/08/2020;129624;9001;500001;Internet;16;5,2;9,5
04/08/2020;129625;9012;500010;Lojas Próprias;19;1,5;3
04/08/2020;129626;9015;500006;Lojas Afiliadas;20;1,3;3
